rat_id,study_day,condition,treatment,trial_num,epoch_id,state,duration
5,2,OR,0,2,1,phasic,1.4420000000000073
5,2,OR,0,2,2,phasic,1.0260000000000673
5,2,OR,0,2,0,tonic,4.4780000000000655
5,2,OR,0,2,1,tonic,24.57400000000007
5,2,OR,0,2,2,tonic,14.354000000000042
5,2,OR,0,2,3,tonic,52.253999999999905
5,2,OR,0,2,4,tonic,27.0
5,2,OR,0,5,0,phasic,1.3460000000000036
5,2,OR,0,5,1,phasic,1.7940000000000964
5,2,OR,0,5,2,phasic,1.624000000000251
5,2,OR,0,5,3,phasic,2.655999999999949
5,2,OR,0,5,4,phasic,2.2219999999997526
5,2,OR,0,5,5,phasic,3.299999999999727
5,2,OR,0,5,0,tonic,14.743999999999915
5,2,OR,0,5,1,tonic,29.152000000000044
5,2,OR,0,5,2,tonic,94.96399999999994
5,2,OR,0,5,3,tonic,39.25199999999995
5,2,OR,0,5,4,tonic,8.347999999999956
5,2,OR,0,5,5,tonic,6.119999999999891
5,2,OR,0,5,6,tonic,87.88200000000006
5,2,OR,0,5,7,tonic,52.91000000000031
5,2,OR,0,5,8,tonic,39.68600000000015
5,2,OR,0,3,0,phasic,0.9239999999999782
5,2,OR,0,3,1,phasic,1.1479999999999109
5,2,OR,0,3,2,phasic,1.6480000000001382
5,2,OR,0,3,3,phasic,1.793999999999869
5,2,OR,0,3,0,tonic,2.675999999999931
5,2,OR,0,3,1,tonic,15.35200000000009
5,2,OR,0,3,2,tonic,4.442000000000007
5,2,OR,0,3,3,tonic,5.809999999999945
5,2,OR,0,3,4,tonic,59.922000000000025
5,2,OR,0,3,5,tonic,57.284000000000106
5,2,OR,0,3,6,tonic,37.0
5,2,OR,0,1,0,phasic,3.8340000000002874
5,2,OR,0,1,0,tonic,78.32999999999993
5,2,OR,0,1,1,tonic,6.835999999999785
5,1,OR,1,5,0,phasic,1.538000000000011
5,1,OR,1,5,1,phasic,1.231999999999971
5,1,OR,1,5,2,phasic,1.9260000000001583
5,1,OR,1,5,3,phasic,2.2819999999999254
5,1,OR,1,5,4,phasic,1.094000000000051
5,1,OR,1,5,5,phasic,1.2779999999997926
5,1,OR,1,5,6,phasic,1.7579999999998108
5,1,OR,1,5,0,tonic,45.22199999999998
5,1,OR,1,5,1,tonic,3.655999999999949
5,1,OR,1,5,2,tonic,15.807999999999993
5,1,OR,1,5,3,tonic,14.0
5,1,OR,1,5,4,tonic,33.33600000000001
5,1,OR,1,5,5,tonic,0.09200000000009823
5,1,OR,1,5,6,tonic,11.80600000000004
5,1,OR,1,5,7,tonic,7.730000000000018
5,1,OR,1,5,8,tonic,41.0
5,1,OR,1,5,9,tonic,14.0
5,1,OR,1,5,10,tonic,100.03600000000006
5,1,OR,1,5,11,tonic,16.20600000000013
5,1,OR,1,3,0,phasic,1.5139999999998963
5,1,OR,1,3,1,phasic,1.4480000000000928
5,1,OR,1,3,2,phasic,1.0579999999999927
5,1,OR,1,3,0,tonic,12.0
5,1,OR,1,3,1,tonic,2.410000000000082
5,1,OR,1,3,2,tonic,34.74199999999996
5,1,OR,1,3,3,tonic,1.2300000000000182
5,1,OR,1,3,4,tonic,13.597999999999956
5,1,OR,1,4,0,phasic,1.5900000000000318
5,1,OR,1,4,1,phasic,1.4119999999999209
5,1,OR,1,4,2,phasic,2.935999999999922
5,1,OR,1,4,3,phasic,1.3519999999998618
5,1,OR,1,4,4,phasic,1.0119999999999436
5,1,OR,1,4,5,phasic,3.4160000000001673
5,1,OR,1,4,0,tonic,46.129999999999995
5,1,OR,1,4,1,tonic,51.03800000000001
5,1,OR,1,4,2,tonic,21.83000000000004
5,1,OR,1,4,3,tonic,12.0
5,1,OR,1,4,4,tonic,42.06600000000003
5,1,OR,1,4,5,tonic,12.768000000000029
5,1,OR,1,4,6,tonic,0.9680000000000746
5,1,OR,1,4,7,tonic,22.144000000000005
5,1,OR,1,4,8,tonic,23.339999999999918
5,3,OD,0,4,0,phasic,0.9700000000000273
5,3,OD,0,4,1,phasic,1.2139999999999418
5,3,OD,0,4,2,phasic,3.211999999999989
5,3,OD,0,4,3,phasic,0.9299999999998363
5,3,OD,0,4,4,phasic,1.122000000000071
5,3,OD,0,4,5,phasic,1.30399999999986
5,3,OD,0,4,0,tonic,2.8379999999999654
5,3,OD,0,4,1,tonic,9.350000000000023
5,3,OD,0,4,2,tonic,44.57000000000005
5,3,OD,0,4,3,tonic,44.846000000000004
5,3,OD,0,4,4,tonic,22.0
5,3,OD,0,4,5,tonic,14.756000000000085
5,3,OD,0,4,6,tonic,10.180000000000064
5,3,OD,0,4,7,tonic,7.481999999999971
5,3,OD,0,4,8,tonic,32.22600000000011
5,3,OD,0,3,0,phasic,1.3940000000000055
5,3,OD,0,3,1,phasic,1.1000000000001364
5,3,OD,0,3,0,tonic,6.1200000000000045
5,3,OD,0,3,1,tonic,33.295999999999935
5,3,OD,0,3,2,tonic,70.08999999999992
5,3,OD,0,5,0,phasic,0.9039999999999964
5,3,OD,0,5,1,phasic,2.230000000000018
5,3,OD,0,5,0,tonic,13.836000000000013
5,3,OD,0,5,1,tonic,54.940000000000055
5,3,OD,0,5,2,tonic,5.089999999999918
5,14,OR,0,5,0,phasic,0.9580000000000837
5,14,OR,0,5,1,phasic,1.1320000000000618
5,14,OR,0,5,2,phasic,1.737999999999829
5,14,OR,0,5,0,tonic,3.2719999999999345
5,14,OR,0,5,1,tonic,0.8599999999999
5,14,OR,0,5,2,tonic,44.812000000000126
5,14,OR,0,5,3,tonic,18.228000000000065
5,14,OR,0,4,0,phasic,1.740000000000009
5,14,OR,0,4,1,phasic,1.5639999999998508
5,14,OR,0,4,2,phasic,1.949999999999818
5,14,OR,0,4,3,phasic,1.4099999999998545
5,14,OR,0,4,4,phasic,1.768000000000029
5,14,OR,0,4,5,phasic,1.0760000000000218
5,14,OR,0,4,0,tonic,105.00800000000004
5,14,OR,0,4,1,tonic,18.251999999999953
5,14,OR,0,4,2,tonic,70.0
5,14,OR,0,4,3,tonic,5.054000000000087
5,14,OR,0,4,4,tonic,0.8540000000002692
5,14,OR,0,4,5,tonic,11.442000000000007
5,14,OR,0,4,6,tonic,0.9540000000001783
5,14,OR,0,4,7,tonic,27.929999999999836
5,14,OR,0,2,0,phasic,2.6820000000000164
5,14,OR,0,2,1,phasic,1.737999999999829
5,14,OR,0,2,2,phasic,1.1020000000000891
5,14,OR,0,2,0,tonic,37.6579999999999
5,14,OR,0,2,1,tonic,22.830000000000155
5,14,OR,0,2,2,tonic,1.4100000000000819
5,14,OR,0,2,3,tonic,31.579999999999927
5,14,OR,0,3,0,phasic,1.1820000000000164
5,14,OR,0,3,1,phasic,1.9399999999995998
5,14,OR,0,3,2,phasic,0.9980000000000473
5,14,OR,0,3,3,phasic,1.0960000000000036
5,14,OR,0,3,0,tonic,47.65599999999995
5,14,OR,0,3,1,tonic,35.162000000000035
5,14,OR,0,3,2,tonic,34.164000000000215
5,14,OR,0,3,3,tonic,5.496000000000095
5,14,OR,0,3,4,tonic,41.059999999999945
5,14,OR,0,3,5,tonic,31.246000000000095
5,4,HC,0,2,0,phasic,4.0659999999998035
5,4,HC,0,2,1,phasic,1.3179999999999836
5,4,HC,0,2,2,phasic,1.0459999999998217
5,4,HC,0,2,3,phasic,1.094000000000051
5,4,HC,0,2,0,tonic,41.0
5,4,HC,0,2,1,tonic,35.94800000000009
5,4,HC,0,2,2,tonic,42.978000000000065
5,4,HC,0,2,3,tonic,25.690000000000055
5,4,HC,0,2,4,tonic,0.018000000000029104
5,4,HC,0,2,5,tonic,10.972000000000207
5,4,HC,0,2,6,tonic,18.86999999999989
5,4,HC,0,5,0,phasic,2.13799999999992
5,4,HC,0,5,1,phasic,3.0579999999999927
5,4,HC,0,5,2,phasic,3.0620000000001255
5,4,HC,0,5,3,phasic,1.8479999999999563
5,4,HC,0,5,4,phasic,2.061999999999898
5,4,HC,0,5,5,phasic,1.27599999999984
5,4,HC,0,5,6,phasic,1.3179999999997563
5,4,HC,0,5,7,phasic,2.438000000000102
5,4,HC,0,5,8,phasic,1.4480000000003201
5,4,HC,0,5,9,phasic,1.699999999999818
5,4,HC,0,5,10,phasic,1.11200000000008
5,4,HC,0,5,11,phasic,2.450000000000273
5,4,HC,0,5,12,phasic,1.099999999999909
5,4,HC,0,5,13,phasic,1.8420000000000982
5,4,HC,0,5,14,phasic,4.91399999999976
5,4,HC,0,5,15,phasic,0.9439999999995052
5,4,HC,0,5,16,phasic,0.9860000000007858
5,4,HC,0,5,17,phasic,1.386000000000422
5,4,HC,0,5,18,phasic,2.8339999999998327
5,4,HC,0,5,19,phasic,4.335999999999331
5,4,HC,0,5,20,phasic,5.75
5,4,HC,0,5,21,phasic,1.7339999999994689
5,4,HC,0,5,22,phasic,1.0619999999998981
5,4,HC,0,5,23,phasic,2.5239999999994325
5,4,HC,0,5,24,phasic,1.117999999998574
5,4,HC,0,5,25,phasic,1.2340000000003783
5,4,HC,0,5,0,tonic,1.1140000000000327
5,4,HC,0,5,1,tonic,1.0160000000000764
5,4,HC,0,5,2,tonic,7.233999999999924
5,4,HC,0,5,3,tonic,47.37799999999993
5,4,HC,0,5,4,tonic,5.125999999999976
5,4,HC,0,5,5,tonic,79.02600000000007
5,4,HC,0,5,6,tonic,30.0
5,4,HC,0,5,7,tonic,24.0
5,4,HC,0,5,8,tonic,214.0
5,4,HC,0,5,9,tonic,18.26800000000003
5,4,HC,0,5,10,tonic,25.76200000000017
5,4,HC,0,5,11,tonic,17.702000000000226
5,4,HC,0,5,12,tonic,1.3820000000000618
5,4,HC,0,5,13,tonic,6.415999999999713
5,4,HC,0,5,14,tonic,56.32600000000002
5,4,HC,0,5,15,tonic,9.753999999999905
5,4,HC,0,5,16,tonic,11.811999999999898
5,4,HC,0,5,17,tonic,11.773999999999887
5,4,HC,0,5,18,tonic,20.0300000000002
5,4,HC,0,5,19,tonic,33.077999999999975
5,4,HC,0,5,20,tonic,30.949999999999818
5,4,HC,0,5,21,tonic,61.00200000000041
5,4,HC,0,5,22,tonic,17.083999999999833
5,4,HC,0,5,23,tonic,92.23800000000028
5,4,HC,0,5,24,tonic,12.818000000000211
5,4,HC,0,5,25,tonic,0.033999999999650754
5,4,HC,0,5,26,tonic,3.777999999999338
5,4,HC,0,5,27,tonic,3.3400000000001455
5,4,HC,0,5,28,tonic,19.684000000000196
5,4,HC,0,5,29,tonic,19.97400000000016
5,4,HC,0,5,30,tonic,1.1900000000005093
5,4,HC,0,5,31,tonic,53.97400000000016
5,4,HC,0,5,32,tonic,9.0
5,4,HC,0,5,33,tonic,15.0
5,4,HC,0,5,34,tonic,44.0
5,4,HC,0,5,35,tonic,0.014000000000123691
5,4,HC,0,5,36,tonic,39.92399999999998
5,4,HC,0,5,37,tonic,88.0
5,4,HC,0,5,38,tonic,0.02599999999983993
5,4,HC,0,5,39,tonic,30.26600000000144
5,4,HC,0,5,40,tonic,3.5720000000001164
5,4,HC,0,5,41,tonic,17.26000000000022
5,4,HC,0,4,0,phasic,1.0779999999999745
5,4,HC,0,4,1,phasic,1.259999999999991
5,4,HC,0,4,2,phasic,4.08400000000006
5,4,HC,0,4,3,phasic,3.019999999999982
5,4,HC,0,4,0,tonic,47.403999999999996
5,4,HC,0,4,1,tonic,39.738000000000056
5,4,HC,0,4,2,tonic,1.2519999999999527
5,4,HC,0,4,3,tonic,6.183999999999969
5,4,HC,0,4,4,tonic,30.0
5,4,HC,0,4,5,tonic,43.422000000000025
5,4,HC,0,4,6,tonic,47.55799999999999
5,4,HC,0,4,7,tonic,18.0
5,4,HC,0,1,0,phasic,1.1320000000000618
5,4,HC,0,1,1,phasic,1.736000000000331
5,4,HC,0,1,0,tonic,46.0
5,4,HC,0,1,1,tonic,80.13599999999997
5,4,HC,0,1,2,tonic,79.85599999999977
5,4,HC,0,1,3,tonic,34.13999999999987
5,4,HC,0,3,0,phasic,3.052000000000021
5,4,HC,0,3,1,phasic,1.2539999999999054
5,4,HC,0,3,2,phasic,1.538000000000011
5,4,HC,0,3,3,phasic,1.7579999999999245
5,4,HC,0,3,4,phasic,1.5819999999999936
5,4,HC,0,3,5,phasic,2.0959999999997763
5,4,HC,0,3,6,phasic,2.8640000000000327
5,4,HC,0,3,0,tonic,62.19200000000001
5,4,HC,0,3,1,tonic,49.624000000000024
5,4,HC,0,3,2,tonic,19.930000000000064
5,4,HC,0,3,3,tonic,0.37000000000000455
5,4,HC,0,3,4,tonic,1.9020000000000437
5,4,HC,0,3,5,tonic,75.798
5,4,HC,0,3,6,tonic,39.97600000000011
5,4,HC,0,3,7,tonic,53.340000000000146
5,4,HC,0,3,8,tonic,11.723999999999933
5,4,HC,0,3,9,tonic,21.0
5,5,OD,1,5,0,phasic,1.5059999999998581
5,5,OD,1,5,1,phasic,4.410000000000309
5,5,OD,1,5,2,phasic,1.44399999999996
5,5,OD,1,5,3,phasic,0.9320000000002437
5,5,OD,1,5,4,phasic,2.675999999999931
5,5,OD,1,5,5,phasic,1.4159999999997126
5,5,OD,1,5,6,phasic,0.9059999999999491
5,5,OD,1,5,7,phasic,1.4020000000000437
5,5,OD,1,5,8,phasic,1.2440000000005966
5,5,OD,1,5,9,phasic,1.7979999999997744
5,5,OD,1,5,10,phasic,2.2039999999997235
5,5,OD,1,5,11,phasic,1.1680000000005748
5,5,OD,1,5,12,phasic,1.7719999999999345
5,5,OD,1,5,13,phasic,1.72400000000016
5,5,OD,1,5,14,phasic,1.774000000000342
5,5,OD,1,5,0,tonic,121.0
5,5,OD,1,5,1,tonic,64.0
5,5,OD,1,5,2,tonic,3.244000000000142
5,5,OD,1,5,3,tonic,21.565999999999804
5,5,OD,1,5,4,tonic,9.273999999999887
5,5,OD,1,5,5,tonic,17.572000000000116
5,5,OD,1,5,6,tonic,93.98399999999992
5,5,OD,1,5,7,tonic,17.0
5,5,OD,1,5,8,tonic,4.411999999999807
5,5,OD,1,5,9,tonic,8.655999999999949
5,5,OD,1,5,10,tonic,25.0
5,5,OD,1,5,11,tonic,3.173999999999978
5,5,OD,1,5,12,tonic,73.99000000000024
5,5,OD,1,5,13,tonic,2.1260000000002037
5,5,OD,1,5,14,tonic,19.061999999999898
5,5,OD,1,5,15,tonic,20.248000000000047
5,5,OD,1,5,16,tonic,14.66399999999976
5,5,OD,1,5,17,tonic,17.311999999999898
5,5,OD,1,5,18,tonic,2.981999999999971
5,5,OD,1,5,19,tonic,23.550000000000182
5,5,OD,1,5,20,tonic,5.246000000000095
5,5,OD,1,5,21,tonic,21.6279999999997
5,5,OD,1,5,22,tonic,11.203999999999724
5,5,OD,1,5,23,tonic,5.739999999999782
5,5,OD,1,5,24,tonic,7.488000000000284
5,5,OD,1,5,25,tonic,15.800000000000182
5,5,OD,1,5,26,tonic,10.33599999999933
5,5,OD,1,5,27,tonic,5.3659999999999854
5,5,OD,1,5,28,tonic,30.0
5,5,OD,1,5,29,tonic,10.0
5,5,OD,1,2,0,phasic,1.0799999999999272
5,5,OD,1,2,1,phasic,2.1039999999998145
5,5,OD,1,2,2,phasic,1.5779999999999745
5,5,OD,1,2,0,tonic,8.55600000000004
5,5,OD,1,2,1,tonic,10.69600000000014
5,5,OD,1,2,2,tonic,0.43800000000010186
5,5,OD,1,2,3,tonic,0.5480000000000018
5,5,OD,1,2,4,tonic,69.0
5,5,OD,1,3,0,phasic,0.9900000000000091
5,5,OD,1,3,1,phasic,1.7699999999999818
5,5,OD,1,3,2,phasic,1.1539999999999964
5,5,OD,1,3,3,phasic,0.9700000000000273
5,5,OD,1,3,0,tonic,18.758000000000038
5,5,OD,1,3,1,tonic,59.483999999999924
5,5,OD,1,3,2,tonic,0.0019999999999527063
5,5,OD,1,3,3,tonic,41.84400000000005
5,5,OD,1,3,4,tonic,4.821999999999889
5,5,OD,1,3,5,tonic,23.208000000000084
5,5,OD,1,3,6,tonic,44.0
5,5,OD,1,4,0,phasic,1.3759999999999764
5,5,OD,1,4,1,phasic,1.4940000000001419
5,5,OD,1,4,2,phasic,1.8679999999999382
5,5,OD,1,4,3,phasic,1.4639999999999418
5,5,OD,1,4,4,phasic,1.1239999999997963
5,5,OD,1,4,0,tonic,25.374000000000024
5,5,OD,1,4,1,tonic,2.9559999999999036
5,5,OD,1,4,2,tonic,2.897999999999911
5,5,OD,1,4,3,tonic,23.034000000000106
5,5,OD,1,4,4,tonic,0.09799999999995634
5,5,OD,1,4,5,tonic,22.366000000000213
5,5,OD,1,4,6,tonic,86.94800000000009
5,17,HC,1,5,0,phasic,1.5239999999998872
5,17,HC,1,5,1,phasic,1.8519999999998618
5,17,HC,1,5,2,phasic,2.295999999999367
5,17,HC,1,5,3,phasic,1.6419999999998254
5,17,HC,1,5,4,phasic,1.0839999999998327
5,17,HC,1,5,5,phasic,1.0540000000000873
5,17,HC,1,5,6,phasic,1.6979999999994106
5,17,HC,1,5,7,phasic,0.9459999999999127
5,17,HC,1,5,8,phasic,1.618000000000393
5,17,HC,1,5,9,phasic,2.042000000000371
5,17,HC,1,5,10,phasic,1.4480000000003201
5,17,HC,1,5,11,phasic,1.3999999999996362
5,17,HC,1,5,12,phasic,0.930000000000291
5,17,HC,1,5,13,phasic,2.956000000000131
5,17,HC,1,5,14,phasic,2.956000000000131
5,17,HC,1,5,0,tonic,77.51999999999998
5,17,HC,1,5,1,tonic,15.728000000000065
5,17,HC,1,5,2,tonic,67.3760000000002
5,17,HC,1,5,3,tonic,16.408000000000357
5,17,HC,1,5,4,tonic,61.46600000000035
5,17,HC,1,5,5,tonic,12.188000000000102
5,17,HC,1,5,6,tonic,35.88600000000042
5,17,HC,1,5,7,tonic,18.94799999999941
5,17,HC,1,5,8,tonic,17.712000000000444
5,17,HC,1,5,9,tonic,14.984000000000378
5,17,HC,1,5,10,tonic,43.6880000000001
5,17,HC,1,5,11,tonic,42.0
5,17,HC,1,5,12,tonic,6.823999999999614
5,17,HC,1,5,13,tonic,0.6419999999998254
5,17,HC,1,5,14,tonic,8.251999999999498
5,17,HC,1,5,15,tonic,13.173999999999978
5,17,HC,1,5,16,tonic,19.26800000000003
5,17,HC,1,5,17,tonic,48.324000000000524
5,17,HC,1,5,18,tonic,27.07799999999952
5,17,HC,1,5,19,tonic,29.610000000000582
5,17,HC,1,5,20,tonic,0.25
5,17,HC,1,5,21,tonic,46.227999999999156
5,7,HC,1,3,0,phasic,1.9800000000000182
5,7,HC,1,3,1,phasic,3.6959999999999127
5,7,HC,1,3,2,phasic,3.617999999999938
5,7,HC,1,3,3,phasic,1.363999999999578
5,7,HC,1,3,4,phasic,0.9659999999998945
5,7,HC,1,3,5,phasic,1.206000000000131
5,7,HC,1,3,6,phasic,0.9179999999996653
5,7,HC,1,3,0,tonic,75.69800000000009
5,7,HC,1,3,1,tonic,29.991999999999962
5,7,HC,1,3,2,tonic,48.42000000000007
5,7,HC,1,3,3,tonic,84.596
5,7,HC,1,3,4,tonic,42.85600000000022
5,7,HC,1,3,5,tonic,1.6440000000002328
5,7,HC,1,3,6,tonic,92.40200000000004
5,7,HC,1,3,7,tonic,40.80400000000009
5,7,HC,1,3,8,tonic,29.840000000000146
5,7,HC,1,2,0,phasic,4.2439999999999145
5,7,HC,1,2,1,phasic,1.0820000000001073
5,7,HC,1,2,2,phasic,2.3299999999999272
5,7,HC,1,2,3,phasic,2.8040000000000873
5,7,HC,1,2,4,phasic,1.22199999999998
5,7,HC,1,2,5,phasic,2.0319999999999254
5,7,HC,1,2,0,tonic,1.872000000000071
5,7,HC,1,2,1,tonic,2.713999999999942
5,7,HC,1,2,2,tonic,16.799999999999955
5,7,HC,1,2,3,tonic,17.80600000000004
5,7,HC,1,2,4,tonic,15.347999999999956
5,7,HC,1,2,5,tonic,73.30600000000004
5,7,HC,1,2,6,tonic,19.642000000000053
5,7,HC,1,2,7,tonic,80.798
5,7,HC,1,2,8,tonic,66.0
5,7,HC,1,4,0,phasic,1.3840000000000146
5,7,HC,1,4,1,phasic,0.9120000000000346
