rat_id,study_day,condition,treatment,trial_num,rem_start,rem_end,state,num_bouts,mean_duration,total_duration,percent_of_rem
1,1,CON,2,5,6251,6336,tonic,1,85.0,85.0,1.0
8,4,CON,3,5,811,827,phasic,0,,0.0,0.0
8,4,CON,3,5,811,827,tonic,1,16.0,16.0,1.0
8,4,CON,3,5,988,1118,phasic,4,1.6150000000000944,6.460000000000377,0.049692307692310596
8,4,CON,3,5,988,1118,tonic,5,24.707999999999924,123.53999999999962,0.9503076923076894
8,4,CON,3,5,1153,1307,phasic,0,,0.0,0.0
8,4,CON,3,5,1153,1307,tonic,1,154.0,154.0,1.0
8,4,CON,3,5,2177,2219,phasic,2,1.1929999999999836,2.3859999999999673,0.05680952380952303
8,4,CON,3,5,2177,2219,tonic,3,13.204666666666677,39.61400000000003,0.943190476190477
8,4,CON,3,5,2294,2408,phasic,2,1.5270000000000437,3.0540000000000873,0.026789473684211293
8,4,CON,3,5,2294,2408,tonic,3,36.98199999999997,110.94599999999991,0.9732105263157887
8,4,CON,3,5,2666,2725,phasic,1,1.7779999999997926,1.7779999999997926,0.030135593220335467
8,4,CON,3,5,2666,2725,tonic,2,28.611000000000104,57.22200000000021,0.9698644067796646
8,4,CON,3,5,6031,6185,phasic,8,1.9747499999999718,15.797999999999774,0.10258441558441413
8,4,CON,3,5,6031,6185,tonic,9,15.355777777777803,138.20200000000023,0.8974155844155859
8,4,CON,3,5,7172,7254,phasic,1,1.4420000000000073,1.4420000000000073,0.017585365853658625
8,4,CON,3,5,7172,7254,tonic,2,40.278999999999996,80.55799999999999,0.9824146341463413
8,4,CON,3,5,7477,7524,phasic,0,,0.0,0.0
8,4,CON,3,5,7477,7524,tonic,1,47.0,47.0,1.0
8,4,CON,3,5,10156,10204,phasic,1,0.9660000000003492,0.9660000000003492,0.020125000000007276
8,4,CON,3,5,10156,10204,tonic,2,23.516999999999825,47.03399999999965,0.9798749999999927
8,4,CON,3,5,10492,10504,phasic,0,,0.0,0.0
8,4,CON,3,5,10492,10504,tonic,1,12.0,12.0,1.0
8,4,CON,3,5,10663,10775,phasic,3,2.248666666666395,6.745999999999185,0.06023214285713558
8,4,CON,3,5,10663,10775,tonic,4,26.313500000000204,105.25400000000081,0.9397678571428644
8,4,CON,3,3,1160,1200,phasic,0,,0.0,0.0
8,4,CON,3,3,1160,1200,tonic,1,40.0,40.0,1.0
8,4,CON,3,3,1358,1462,phasic,4,1.8929999999999723,7.571999999999889,0.07280769230769124
8,4,CON,3,3,1358,1462,tonic,5,19.285600000000024,96.42800000000011,0.9271923076923088
8,4,CON,3,3,2014,2066,phasic,1,1.1039999999998145,1.1039999999998145,0.021230769230765664
8,4,CON,3,3,2014,2066,tonic,2,25.448000000000093,50.896000000000186,0.9787692307692344
8,4,CON,3,4,861,900,phasic,0,,0.0,0.0
8,4,CON,3,4,861,900,tonic,1,39.0,39.0,1.0
8,4,CON,3,4,1117,1264,phasic,2,1.2789999999999964,2.5579999999999927,0.017401360544217637
8,4,CON,3,4,1117,1264,tonic,3,48.147333333333336,144.442,0.9825986394557824
8,4,CON,3,4,1763,1780,phasic,0,,0.0,0.0
8,4,CON,3,4,1763,1780,tonic,1,17.0,17.0,1.0
8,4,CON,3,4,1942,1957,phasic,0,,0.0,0.0
8,4,CON,3,4,1942,1957,tonic,1,15.0,15.0,1.0
8,4,CON,3,4,2351,2381,phasic,2,1.6079999999999472,3.2159999999998945,0.10719999999999648
8,4,CON,3,4,2351,2381,tonic,3,8.928000000000035,26.784000000000106,0.8928000000000035
8,4,CON,3,4,2497,2643,phasic,6,1.3996666666666897,8.398000000000138,0.057520547945206425
8,4,CON,3,4,2497,2643,tonic,7,19.65742857142855,137.60199999999986,0.9424794520547936
8,4,CON,3,1,2564,2586,phasic,0,,0.0,0.0
8,4,CON,3,1,2564,2586,tonic,1,22.0,22.0,1.0
8,4,CON,3,2,1552,1692,phasic,4,1.047999999999945,4.19199999999978,0.02994285714285557
8,4,CON,3,2,1552,1692,tonic,5,27.161600000000043,135.80800000000022,0.9700571428571444
8,4,CON,3,2,2201,2257,phasic,1,1.1739999999999782,1.1739999999999782,0.020964285714285325
8,4,CON,3,2,2201,2257,tonic,2,27.41300000000001,54.82600000000002,0.9790357142857147
8,4,CON,3,2,2346,2530,phasic,4,2.1035000000000537,8.414000000000215,0.045728260869566384
8,4,CON,3,2,2346,2530,tonic,5,35.117199999999954,175.58599999999979,0.9542717391304336
6,3,CON,2,3,1960,2114,phasic,3,1.5379999999999352,4.613999999999805,0.029961038961037696
6,3,CON,2,3,1960,2114,tonic,4,37.34650000000005,149.3860000000002,0.9700389610389623
6,3,CON,2,5,1031,1039,phasic,0,,0.0,0.0
6,3,CON,2,5,1031,1039,tonic,1,8.0,8.0,1.0
6,3,CON,2,5,1185,1206,phasic,0,,0.0,0.0
6,3,CON,2,5,1185,1206,tonic,1,21.0,21.0,1.0
6,3,CON,2,5,1938,1946,phasic,0,,0.0,0.0
6,3,CON,2,5,1938,1946,tonic,1,8.0,8.0,1.0
6,3,CON,2,5,2177,2223,phasic,0,,0.0,0.0
6,3,CON,2,5,2177,2223,tonic,1,46.0,46.0,1.0
6,3,CON,2,5,2432,2575,phasic,4,1.9444999999999482,7.777999999999793,0.05439160839160694
6,3,CON,2,5,2432,2575,tonic,5,27.044400000000042,135.2220000000002,0.945608391608393
6,3,CON,2,5,3057,3157,phasic,2,1.4440000000001874,2.8880000000003747,0.028880000000003746
6,3,CON,2,5,3057,3157,tonic,3,32.370666666666544,97.11199999999963,0.9711199999999962
6,3,CON,2,5,3214,3289,phasic,0,,0.0,0.0
6,3,CON,2,5,3214,3289,tonic,1,75.0,75.0,1.0
6,3,CON,2,5,3959,3966,phasic,0,,0.0,0.0
6,3,CON,2,5,3959,3966,tonic,1,7.0,7.0,1.0
6,3,CON,2,5,4416,4532,phasic,2,2.005999999999858,4.011999999999716,0.03458620689654928
6,3,CON,2,5,4416,4532,tonic,3,37.32933333333343,111.98800000000028,0.9654137931034508
6,3,CON,2,5,4546,4559,phasic,0,,0.0,0.0
6,3,CON,2,5,4546,4559,tonic,1,13.0,13.0,1.0
6,3,CON,2,5,4573,4583,phasic,0,,0.0,0.0
6,3,CON,2,5,4573,4583,tonic,1,10.0,10.0,1.0
6,3,CON,2,5,4987,5030,phasic,0,,0.0,0.0
6,3,CON,2,5,4987,5030,tonic,1,43.0,43.0,1.0
6,3,CON,2,5,5398,5576,phasic,6,1.4759999999999611,8.855999999999767,0.049752808988762734
6,3,CON,2,5,5398,5576,tonic,7,24.163428571428604,169.14400000000023,0.9502471910112372
6,3,CON,2,5,6577,6738,phasic,5,1.993999999999869,9.969999999999345,0.06192546583850525
6,3,CON,2,5,6577,6738,tonic,6,25.171666666666777,151.03000000000065,0.9380745341614948
6,3,CON,2,5,7345,7385,phasic,1,3.180000000000291,3.180000000000291,0.07950000000000727
6,3,CON,2,5,7345,7385,tonic,2,18.409999999999854,36.81999999999971,0.9204999999999928
6,3,CON,2,5,7620,7676,phasic,0,,0.0,0.0
6,3,CON,2,5,7620,7676,tonic,1,56.0,56.0,1.0
6,3,CON,2,5,10204,10377,phasic,3,1.79599999999967,5.3879999999990105,0.03114450867051451
6,3,CON,2,5,10204,10377,tonic,4,41.90300000000025,167.612000000001,0.9688554913294855
6,3,CON,2,5,10669,10718,phasic,0,,0.0,0.0
6,3,CON,2,5,10669,10718,tonic,1,49.0,49.0,1.0
6,3,CON,2,4,1943,1952,phasic,0,,0.0,0.0
6,3,CON,2,4,1943,1952,tonic,1,9.0,9.0,1.0
6,3,CON,2,4,2216,2326,phasic,2,2.3129999999998745,4.625999999999749,0.04205454545454317
6,3,CON,2,4,2216,2326,tonic,3,35.12466666666675,105.37400000000025,0.9579454545454569
7,3,CON,3,4,944,1023,phasic,2,1.3290000000000077,2.6580000000000155,0.03364556962025336
7,3,CON,3,4,944,1023,tonic,3,25.44733333333333,76.34199999999998,0.9663544303797467
7,3,CON,3,4,1479,1629,phasic,3,1.6733333333333273,5.019999999999982,0.03346666666666655
7,3,CON,3,4,1479,1629,tonic,4,36.245000000000005,144.98000000000002,0.9665333333333335
7,3,CON,3,4,2206,2401,phasic,4,1.6190000000000282,6.476000000000113,0.03321025641025699
7,3,CON,3,4,2206,2401,tonic,5,37.70479999999998,188.5239999999999,0.966789743589743
7,3,CON,3,2,1927,2019,phasic,2,1.9809999999999945,3.961999999999989,0.04306521739130423
7,3,CON,3,2,1927,2019,tonic,3,29.346000000000004,88.03800000000001,0.9569347826086958
7,3,CON,3,3,1370,1492,phasic,2,2.6159999999999854,5.231999999999971,0.042885245901639106
7,3,CON,3,3,1370,1492,tonic,3,38.92266666666668,116.76800000000003,0.9571147540983609
7,3,CON,3,3,1546,1558,phasic,0,,0.0,0.0
7,3,CON,3,3,1546,1558,tonic,1,12.0,12.0,1.0
7,3,CON,3,3,2237,2303,phasic,0,,0.0,0.0
7,3,CON,3,3,2237,2303,tonic,1,66.0,66.0,1.0
7,3,CON,3,5,1354,1380,phasic,0,,0.0,0.0
7,3,CON,3,5,1354,1380,tonic,1,26.0,26.0,1.0
7,3,CON,3,5,1539,1614,phasic,1,1.3279999999999745,1.3279999999999745,0.017706666666666326
7,3,CON,3,5,1539,1614,tonic,2,36.83600000000001,73.67200000000003,0.9822933333333337
7,3,CON,3,5,2139,2217,phasic,2,1.018000000000029,2.036000000000058,0.026102564102564847
7,3,CON,3,5,2139,2217,tonic,3,25.321333333333314,75.96399999999994,0.9738974358974352
7,3,CON,3,5,2505,2592,phasic,1,2.3960000000001855,2.3960000000001855,0.027540229885059605
7,3,CON,3,5,2505,2592,tonic,2,42.30199999999991,84.60399999999981,0.9724597701149404
7,3,CON,3,5,3179,3203,phasic,0,,0.0,0.0
7,3,CON,3,5,3179,3203,tonic,1,24.0,24.0,1.0
7,3,CON,3,5,3533,3579,phasic,3,2.3433333333334,7.0300000000002,0.15282608695652608
7,3,CON,3,5,3533,3579,tonic,4,9.74249999999995,38.9699999999998,0.8471739130434739
7,3,CON,3,5,3801,3998,phasic,4,2.5534999999999854,10.213999999999942,0.051847715736040315
7,3,CON,3,5,3801,3998,tonic,5,37.35720000000001,186.78600000000006,0.9481522842639597
7,3,CON,3,5,7743,7807,phasic,1,2.319999999999709,2.319999999999709,0.03624999999999545
7,3,CON,3,5,7743,7807,tonic,2,30.840000000000146,61.68000000000029,0.9637500000000045
7,3,CON,3,5,7852,7997,phasic,2,1.9789999999998145,3.957999999999629,0.027296551724135372
7,3,CON,3,5,7852,7997,tonic,3,47.014000000000124,141.04200000000037,0.9727034482758646
7,3,CON,3,5,8346,8353,phasic,0,,0.0,0.0
7,3,CON,3,5,8346,8353,tonic,1,7.0,7.0,1.0
7,3,CON,3,5,8554,8594,phasic,0,,0.0,0.0
7,3,CON,3,5,8554,8594,tonic,1,40.0,40.0,1.0
2,3,CON,2,1,1163,1185,phasic,0,,0.0,0.0
2,3,CON,2,1,1163,1185,tonic,1,22.0,22.0,1.0
2,3,CON,2,1,1934,1955,phasic,1,1.61200000000008,1.61200000000008,0.07676190476190857
2,3,CON,2,1,1934,1955,tonic,2,9.69399999999996,19.38799999999992,0.9232380952380914
2,3,CON,2,1,2313,2327,phasic,0,,0.0,0.0
2,3,CON,2,1,2313,2327,tonic,1,14.0,14.0,1.0
2,3,CON,2,1,2449,2540,phasic,1,1.1179999999999382,1.1179999999999382,0.012285714285713607
2,3,CON,2,1,2449,2540,tonic,2,44.94100000000003,89.88200000000006,0.9877142857142864
2,3,CON,2,2,1769,1798,phasic,0,,0.0,0.0
2,3,CON,2,2,1769,1798,tonic,1,29.0,29.0,1.0
2,3,CON,2,2,1862,1917,phasic,2,1.4239999999999782,2.8479999999999563,0.05178181818181739
2,3,CON,2,2,1862,1917,tonic,3,17.384000000000015,52.152000000000044,0.9482181818181826
2,3,CON,2,2,2271,2281,phasic,0,,0.0,0.0
2,3,CON,2,2,2271,2281,tonic,1,10.0,10.0,1.0
2,3,CON,2,2,2400,2410,phasic,0,,0.0,0.0
2,3,CON,2,2,2400,2410,tonic,1,10.0,10.0,1.0
2,3,CON,2,2,2555,2566,phasic,0,,0.0,0.0
2,3,CON,2,2,2555,2566,tonic,1,11.0,11.0,1.0
2,3,CON,2,2,2598,2601,phasic,1,1.13799999999992,1.13799999999992,0.37933333333330665
2,3,CON,2,2,2598,2601,tonic,2,0.93100000000004,1.86200000000008,0.6206666666666933
2,3,CON,2,2,2608,2617,phasic,0,,0.0,0.0
2,3,CON,2,2,2608,2617,tonic,1,9.0,9.0,1.0
2,3,CON,2,2,2640,2703,phasic,2,1.1809999999998126,2.3619999999996253,0.03749206349205755
2,3,CON,2,2,2640,2703,tonic,3,20.21266666666679,60.638000000000375,0.9625079365079424
2,3,CON,2,2,2720,2754,phasic,0,,0.0,0.0
2,3,CON,2,2,2720,2754,tonic,1,34.0,34.0,1.0
2,3,CON,2,3,928,951,phasic,1,3.230000000000018,3.230000000000018,0.14043478260869643
2,3,CON,2,3,928,951,tonic,2,9.884999999999991,19.769999999999982,0.8595652173913035
2,3,CON,2,3,1367,1374,phasic,0,,0.0,0.0
2,3,CON,2,3,1367,1374,tonic,1,7.0,7.0,1.0
2,3,CON,2,3,1552,1580,phasic,1,1.3019999999999072,1.3019999999999072,0.04649999999999669
2,3,CON,2,3,1552,1580,tonic,2,13.349000000000046,26.698000000000093,0.9535000000000033
2,3,CON,2,3,1750,1788,phasic,0,,0.0,0.0
2,3,CON,2,3,1750,1788,tonic,1,38.0,38.0,1.0
2,3,CON,2,3,1844,1889,phasic,0,,0.0,0.0
2,3,CON,2,3,1844,1889,tonic,1,45.0,45.0,1.0
2,3,CON,2,3,1908,1991,phasic,2,2.5219999999999345,5.043999999999869,0.06077108433734782
2,3,CON,2,3,1908,1991,tonic,3,25.985333333333376,77.95600000000013,0.9392289156626522
2,3,CON,2,3,2000,2039,phasic,1,2.369999999999891,2.369999999999891,0.06076923076922797
2,3,CON,2,3,2000,2039,tonic,2,18.315000000000055,36.63000000000011,0.939230769230772
2,3,CON,2,3,2057,2085,phasic,0,,0.0,0.0
2,3,CON,2,3,2057,2085,tonic,1,28.0,28.0,1.0
2,3,CON,2,4,1405,1438,phasic,1,1.2699999999999818,1.2699999999999818,0.038484848484847935
2,3,CON,2,4,1405,1438,tonic,2,15.865000000000009,31.730000000000018,0.9615151515151521
2,3,CON,2,4,1829,1832,phasic,0,,0.0,0.0
2,3,CON,2,4,1829,1832,tonic,1,3.0,3.0,1.0
2,3,CON,2,5,1661,1713,phasic,0,,0.0,0.0
2,3,CON,2,5,1661,1713,tonic,1,52.0,52.0,1.0
2,3,CON,2,5,1996,2100,phasic,2,4.860000000000127,9.720000000000255,0.09346153846154091
2,3,CON,2,5,1996,2100,tonic,3,31.42666666666658,94.27999999999975,0.9065384615384591
2,3,CON,2,5,2588,2600,phasic,0,,0.0,0.0
2,3,CON,2,5,2588,2600,tonic,1,12.0,12.0,1.0
2,3,CON,2,5,8373,8381,phasic,0,,0.0,0.0
2,3,CON,2,5,8373,8381,tonic,1,8.0,8.0,1.0
2,3,CON,2,5,8389,8411,phasic,0,,0.0,0.0
2,3,CON,2,5,8389,8411,tonic,1,22.0,22.0,1.0
9,3,OR,2,3,723,736,phasic,0,,0.0,0.0
9,3,OR,2,3,723,736,tonic,1,13.0,13.0,1.0
9,3,OR,2,3,944,1006,phasic,2,2.897000000000048,5.794000000000096,0.09345161290322736
9,3,OR,2,3,944,1006,tonic,3,18.7353333333333,56.205999999999904,0.9065483870967727
9,3,OR,2,3,1037,1160,phasic,3,2.3606666666666265,7.08199999999988,0.057577235772356745
9,3,OR,2,3,1037,1160,tonic,4,28.97950000000003,115.91800000000012,0.9424227642276433
9,3,OR,2,3,1756,1829,phasic,2,3.214999999999918,6.429999999999836,0.08808219178081968
9,3,OR,2,3,1756,1829,tonic,3,22.190000000000055,66.57000000000016,0.9119178082191803
9,3,OR,2,3,1861,2021,phasic,1,1.405999999999949,1.405999999999949,0.008787499999999681
9,3,OR,2,3,1861,2021,tonic,2,79.29700000000003,158.59400000000005,0.9912125000000003
9,3,OR,2,2,1236,1344,phasic,6,1.35633333333332,8.13799999999992,0.07535185185185111
9,3,OR,2,2,1236,1344,tonic,7,14.26600000000001,99.86200000000008,0.9246481481481489
9,3,OR,2,2,1976,2059,phasic,1,1.3159999999998035,1.3159999999998035,0.01585542168674462
9,3,OR,2,2,1976,2059,tonic,2,40.8420000000001,81.6840000000002,0.9841445783132554
9,3,OR,2,4,821,997,phasic,1,3.4700000000000273,3.4700000000000273,0.019715909090909246
9,3,OR,2,4,821,997,tonic,2,86.26499999999999,172.52999999999997,0.9802840909090907
9,3,OR,2,4,1602,1612,phasic,0,,0.0,0.0
9,3,OR,2,4,1602,1612,tonic,1,10.0,10.0,1.0
9,3,OR,2,4,1958,2148,phasic,5,2.3083999999999834,11.541999999999916,0.06074736842105219
9,3,OR,2,4,1958,2148,tonic,6,29.743000000000013,178.45800000000008,0.9392526315789478
9,3,OR,2,1,2208,2304,phasic,1,1.3479999999999563,1.3479999999999563,0.014041666666666211
9,3,OR,2,1,2208,2304,tonic,2,47.32600000000002,94.65200000000004,0.9859583333333338
9,3,OR,2,5,1480,1497,phasic,0,,0.0,0.0
9,3,OR,2,5,1480,1497,tonic,1,17.0,17.0,1.0
9,3,OR,2,5,1597,1652,phasic,1,1.7580000000000382,1.7580000000000382,0.03196363636363706
9,3,OR,2,5,1597,1652,tonic,2,26.62099999999998,53.24199999999996,0.9680363636363629
9,3,OR,2,5,1695,1820,phasic,1,0.9939999999999145,0.9939999999999145,0.007951999999999316
9,3,OR,2,5,1695,1820,tonic,2,62.00300000000004,124.00600000000009,0.9920480000000007
9,3,OR,2,5,2251,2264,phasic,0,,0.0,0.0
9,3,OR,2,5,2251,2264,tonic,1,13.0,13.0,1.0
9,3,OR,2,5,2418,2443,phasic,0,,0.0,0.0
9,3,OR,2,5,2418,2443,tonic,1,25.0,25.0,1.0
9,3,OR,2,5,2727,2740,phasic,0,,0.0,0.0
9,3,OR,2,5,2727,2740,tonic,1,13.0,13.0,1.0
9,3,OR,2,5,3139,3302,phasic,6,2.105333333333268,12.631999999999607,0.07749693251533502
9,3,OR,2,5,3139,3302,tonic,7,21.481142857142913,150.3680000000004,0.922503067484665
9,3,OR,2,5,10211,10225,phasic,0,,0.0,0.0
9,3,OR,2,5,10211,10225,tonic,1,14.0,14.0,1.0
9,3,OR,2,5,10492,10582,phasic,2,1.1229999999995925,2.245999999999185,0.024955555555546502
9,3,OR,2,5,10492,10582,tonic,3,29.251333333333605,87.75400000000081,0.9750444444444535
2,2,OR,2,3,1406,1409,phasic,0,,0.0,0.0
2,2,OR,2,3,1406,1409,tonic,1,3.0,3.0,1.0
2,2,OR,2,3,1757,1829,phasic,2,2.2939999999999827,4.587999999999965,0.06372222222222174
2,2,OR,2,3,1757,1829,tonic,3,22.470666666666677,67.41200000000003,0.9362777777777782
2,2,OR,2,3,2063,2126,phasic,1,3.1100000000001273,3.1100000000001273,0.04936507936508139
2,2,OR,2,3,2063,2126,tonic,2,29.944999999999936,59.88999999999987,0.9506349206349186
2,2,OR,2,3,2466,2550,phasic,0,,0.0,0.0
2,2,OR,2,3,2466,2550,tonic,1,84.0,84.0,1.0
2,2,OR,2,2,1047,1062,phasic,0,,0.0,0.0
2,2,OR,2,2,1047,1062,tonic,1,15.0,15.0,1.0
2,2,OR,2,2,1691,1733,phasic,1,1.0420000000001437,1.0420000000001437,0.02480952380952723
2,2,OR,2,2,1691,1733,tonic,2,20.478999999999928,40.957999999999856,0.9751904761904727
2,2,OR,2,2,1998,2015,phasic,0,,0.0,0.0
2,2,OR,2,2,1998,2015,tonic,1,17.0,17.0,1.0
2,2,OR,2,2,2386,2404,phasic,0,,0.0,0.0
2,2,OR,2,2,2386,2404,tonic,1,18.0,18.0,1.0
2,2,OR,2,4,1300,1304,phasic,0,,0.0,0.0
2,2,OR,2,4,1300,1304,tonic,1,4.0,4.0,1.0
2,2,OR,2,4,1412,1436,phasic,3,1.4013333333333169,4.203999999999951,0.1751666666666646
2,2,OR,2,4,1412,1436,tonic,4,4.949000000000012,19.79600000000005,0.8248333333333354
2,2,OR,2,4,1932,1975,phasic,1,1.3099999999999454,1.3099999999999454,0.030465116279068498
2,2,OR,2,4,1932,1975,tonic,2,20.845000000000027,41.690000000000055,0.9695348837209316
2,2,OR,2,4,2045,2142,phasic,2,2.415000000000191,4.830000000000382,0.049793814432993626
2,2,OR,2,4,2045,2142,tonic,3,30.723333333333205,92.16999999999962,0.9502061855670064
2,2,OR,2,4,2181,2224,phasic,0,,0.0,0.0
2,2,OR,2,4,2181,2224,tonic,1,43.0,43.0,1.0
2,2,OR,2,5,1599,1670,phasic,0,,0.0,0.0
2,2,OR,2,5,1599,1670,tonic,1,71.0,71.0,1.0
2,2,OR,2,5,1975,2003,phasic,1,0.27800000000002,0.27800000000002,0.009928571428572144
2,2,OR,2,5,1975,2003,tonic,1,27.72199999999998,27.72199999999998,0.9900714285714278
2,2,OR,2,5,2085,2119,phasic,0,,0.0,0.0
2,2,OR,2,5,2085,2119,tonic,1,34.0,34.0,1.0
2,2,OR,2,5,2446,2543,phasic,4,1.8110000000000355,7.244000000000142,0.07468041237113549
2,2,OR,2,5,2446,2543,tonic,5,17.95119999999997,89.75599999999986,0.9253195876288646
2,2,OR,2,5,2933,2967,phasic,1,1.1100000000001273,1.1100000000001273,0.03264705882353316
2,2,OR,2,5,2933,2967,tonic,2,16.444999999999936,32.88999999999987,0.9673529411764669
2,2,OR,2,5,3367,3418,phasic,0,,0.0,0.0
2,2,OR,2,5,3367,3418,tonic,1,51.0,51.0,1.0
2,2,OR,2,5,3555,3655,phasic,0,,0.0,0.0
2,2,OR,2,5,3555,3655,tonic,1,100.0,100.0,1.0
2,2,OR,2,5,6268,6319,phasic,2,1.5929999999998472,3.1859999999996944,0.06247058823528812
2,2,OR,2,5,6268,6319,tonic,3,15.938000000000102,47.814000000000306,0.9375294117647118
2,2,OR,2,5,6618,6623,phasic,0,,0.0,0.0
2,2,OR,2,5,6618,6623,tonic,1,5.0,5.0,1.0
2,2,OR,2,5,6825,6851,phasic,0,,0.0,0.0
2,2,OR,2,5,6825,6851,tonic,1,26.0,26.0,1.0
2,2,OR,2,5,9121,9168,phasic,1,1.1980000000003201,1.1980000000003201,0.02548936170213447
2,2,OR,2,5,9121,9168,tonic,2,22.90099999999984,45.80199999999968,0.9745106382978656
2,2,OR,2,5,9430,9468,phasic,1,0.9180000000014843,0.9180000000014843,0.024157894736881166
2,2,OR,2,5,9430,9468,tonic,2,18.540999999999258,37.081999999998516,0.9758421052631189
2,2,OR,2,5,9738,9820,phasic,5,1.9003999999997176,9.501999999998588,0.11587804878047059
2,2,OR,2,5,9738,9820,tonic,6,12.083000000000235,72.49800000000141,0.8841219512195294
3,3,OR,3,5,2619,2623,phasic,0,,0.0,0.0
3,3,OR,3,5,2619,2623,tonic,1,4.0,4.0,1.0
3,3,OR,3,5,2941,3071,phasic,3,2.7246666666666592,8.173999999999978,0.06287692307692291
3,3,OR,3,5,2941,3071,tonic,4,30.456500000000005,121.82600000000002,0.9371230769230771
3,3,OR,3,5,3621,3728,phasic,2,3.538000000000011,7.076000000000022,0.06613084112149553
3,3,OR,3,5,3621,3728,tonic,3,33.30799999999999,99.92399999999998,0.9338691588785045
3,3,OR,3,5,6826,6894,phasic,1,1.7619999999997162,1.7619999999997162,0.02591176470587818
3,3,OR,3,5,6826,6894,tonic,2,33.11900000000014,66.23800000000028,0.9740882352941218
3,3,OR,3,5,7301,7392,phasic,4,2.0080000000002656,8.032000000001062,0.08826373626374794
3,3,OR,3,5,7301,7392,tonic,5,16.59359999999979,82.96799999999894,0.911736263736252
3,3,OR,3,5,7928,8065,phasic,3,1.8173333333334085,5.4520000000002256,0.03979562043795785
3,3,OR,3,5,7928,8065,tonic,4,32.886999999999944,131.54799999999977,0.9602043795620422
3,3,OR,3,3,1660,1753,phasic,1,1.1140000000000327,1.1140000000000327,0.011978494623656267
3,3,OR,3,3,1660,1753,tonic,2,45.942999999999984,91.88599999999997,0.9880215053763437
3,3,OR,3,2,1765,1836,phasic,1,2.4220000000000255,2.4220000000000255,0.03411267605633839
3,3,OR,3,2,1765,1836,tonic,2,34.28899999999999,68.57799999999997,0.9658873239436616
3,3,OR,3,2,2151,2246,phasic,2,1.9050000000002,3.8100000000004,0.040105263157898946
3,3,OR,3,2,2151,2246,tonic,3,30.396666666666533,91.1899999999996,0.959894736842101
3,3,OR,3,4,1454,1548,phasic,4,1.724999999999966,6.899999999999864,0.07340425531914749
3,3,OR,3,4,1454,1548,tonic,5,17.420000000000027,87.10000000000014,0.9265957446808525
3,3,OR,3,4,2115,2148,phasic,0,,0.0,0.0
3,3,OR,3,4,2115,2148,tonic,1,33.0,33.0,1.0
8,2,OR,3,2,2282,2353,phasic,1,2.33600000000024,2.33600000000024,0.03290140845070761
8,2,OR,3,2,2282,2353,tonic,2,34.33199999999988,68.66399999999976,0.9670985915492923
8,2,OR,3,4,1254,1264,phasic,0,,0.0,0.0
8,2,OR,3,4,1254,1264,tonic,1,10.0,10.0,1.0
8,2,OR,3,4,1671,1877,phasic,5,2.499599999999964,12.49799999999982,0.060669902912620484
8,2,OR,3,4,1671,1877,tonic,6,32.250333333333366,193.50200000000018,0.9393300970873795
8,2,OR,3,4,2430,2449,phasic,0,,0.0,0.0
8,2,OR,3,4,2430,2449,tonic,1,19.0,19.0,1.0
8,2,OR,3,4,2524,2601,phasic,2,1.4669999999998709,2.9339999999997417,0.03810389610389275
8,2,OR,3,4,2524,2601,tonic,3,24.68866666666675,74.06600000000026,0.9618961038961072
8,2,OR,3,4,2664,2698,phasic,0,,0.0,0.0
8,2,OR,3,4,2664,2698,tonic,1,34.0,34.0,1.0
8,2,OR,3,5,948,1076,phasic,2,1.5600000000000591,3.1200000000001182,0.024375000000000924
8,2,OR,3,5,948,1076,tonic,3,41.62666666666663,124.87999999999988,0.9756249999999991
8,2,OR,3,5,1699,1805,phasic,6,2.137333333333307,12.823999999999842,0.1209811320754702
8,2,OR,3,5,1699,1805,tonic,7,13.310857142857165,93.17600000000016,0.8790188679245298
8,2,OR,3,5,2951,3004,phasic,0,,0.0,0.0
8,2,OR,3,5,2951,3004,tonic,1,53.0,53.0,1.0
8,2,OR,3,5,3062,3198,phasic,2,1.259999999999991,2.519999999999982,0.01852941176470575
8,2,OR,3,5,3062,3198,tonic,3,44.49333333333334,133.48000000000002,0.9814705882352942
8,2,OR,3,5,3716,3749,phasic,0,,0.0,0.0
8,2,OR,3,5,3716,3749,tonic,1,33.0,33.0,1.0
8,2,OR,3,5,3988,4082,phasic,0,,0.0,0.0
8,2,OR,3,5,3988,4082,tonic,1,94.0,94.0,1.0
8,2,OR,3,5,5655,5714,phasic,0,,0.0,0.0
8,2,OR,3,5,5655,5714,tonic,1,59.0,59.0,1.0
8,2,OR,3,5,5815,5896,phasic,6,2.553000000000035,15.318000000000211,0.18911111111111373
8,2,OR,3,5,5815,5896,tonic,7,9.383142857142827,65.68199999999979,0.8108888888888863
8,2,OR,3,5,6697,6736,phasic,0,,0.0,0.0
8,2,OR,3,5,6697,6736,tonic,1,39.0,39.0,1.0
8,2,OR,3,5,7082,7341,phasic,5,1.793199999999888,8.96599999999944,0.03461776061775845
8,2,OR,3,5,7082,7341,tonic,6,41.67233333333343,250.03400000000056,0.9653822393822415
8,2,OR,3,3,1659,1698,phasic,0,,0.0,0.0
8,2,OR,3,3,1659,1698,tonic,1,39.0,39.0,1.0
8,2,OR,3,3,2102,2208,phasic,1,3.9020000000000437,3.9020000000000437,0.036811320754717394
